trip_id,route_id,start_time,end_time,distance_km,avg_slope,congestion_index,avg_speed,passenger_load,temperature,peak_hour,energy_kwh,source
2003505-1-319-1746,2003505,17:46:00,17:55:00,2.53,0.0344,0.511,16.87,0.637,26.5,1,6.42,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1748,2003505,17:48:00,17:57:00,2.53,-0.006,0.615,16.87,0.911,26.5,1,3.93,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1749,2003505,17:49:00,17:58:00,2.53,-0.013,0.655,16.87,0.787,26.5,1,3.86,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1751,2003505,17:51:00,18:00:00,2.53,0.0217,0.713,16.87,0.901,26.5,1,5.45,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1752,2003505,17:52:00,18:01:00,2.53,-0.0003,0.587,16.87,0.908,26.5,1,3.82,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1754,2003505,17:54:00,18:03:00,2.53,-0.024,0.715,16.87,0.863,26.5,1,3.77,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1755,2003505,17:55:00,18:04:00,2.53,0.0323,0.705,16.87,0.942,26.5,1,6.01,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1757,2003505,17:57:00,18:06:00,2.53,0.0377,0.603,16.87,0.926,26.5,1,6.7,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1758,2003505,17:58:00,18:07:00,2.53,0.0188,0.656,16.87,0.827,26.5,1,5.01,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1800,2003505,18:00:00,18:09:00,2.53,0.0593,0.581,16.87,0.616,25.8,1,6.51,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1801,2003505,18:01:00,18:10:00,2.53,-0.0077,0.595,16.87,0.911,25.8,1,4.2,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1803,2003505,18:03:00,18:12:00,2.53,0.0576,0.764,16.87,0.951,25.8,1,7.28,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1804,2003505,18:04:00,18:13:00,2.53,-0.0051,0.532,16.87,0.935,25.8,1,4.8,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1806,2003505,18:06:00,18:15:00,2.53,-0.0131,0.556,16.87,0.603,25.8,1,3.52,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1807,2003505,18:07:00,18:16:00,2.53,0.0169,0.614,16.87,0.655,25.8,1,4.87,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1809,2003505,18:09:00,18:18:00,2.53,0.0266,0.732,16.87,0.678,25.8,1,6.73,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1810,2003505,18:10:00,18:19:00,2.53,0.0258,0.73,16.87,0.681,25.8,1,5.52,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1812,2003505,18:12:00,18:21:00,2.53,0.0111,0.764,16.87,0.664,25.8,1,4.72,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1813,2003505,18:13:00,18:22:00,2.53,0.0507,0.587,16.87,0.797,25.8,1,6.62,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1815,2003505,18:15:00,18:24:00,2.53,0.0539,0.581,16.87,0.905,25.8,1,6.63,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1816,2003505,18:16:00,18:25:00,2.53,0.0384,0.539,16.87,0.839,25.8,1,6.43,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1818,2003505,18:18:00,18:27:00,2.53,0.0248,0.549,16.87,0.79,25.8,1,5.5,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1819,2003505,18:19:00,18:28:00,2.53,0.052,0.731,16.87,0.744,25.8,1,7.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1821,2003505,18:21:00,18:30:00,2.53,0.0453,0.674,16.87,0.907,25.8,1,6.12,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1822,2003505,18:22:00,18:31:00,2.53,0.0131,0.597,16.87,0.761,25.8,1,4.59,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1824,2003505,18:24:00,18:33:00,2.53,0.0008,0.51,16.87,0.86,25.8,1,3.56,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1825,2003505,18:25:00,18:34:00,2.53,-0.0136,0.565,16.87,0.662,25.8,1,4.32,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1827,2003505,18:27:00,18:36:00,2.53,0.0541,0.656,16.87,0.924,25.8,1,6.68,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1828,2003505,18:28:00,18:37:00,2.53,-0.0143,0.749,16.87,0.916,25.8,1,4.21,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1830,2003505,18:30:00,18:39:00,2.53,0.0142,0.622,16.87,0.709,25.8,1,4.78,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1831,2003505,18:31:00,18:40:00,2.53,0.0298,0.593,16.87,0.633,25.8,1,6.3,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1833,2003505,18:33:00,18:42:00,2.53,0.0155,0.594,16.87,0.92,25.8,1,4.96,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1834,2003505,18:34:00,18:43:00,2.53,0.0056,0.782,16.87,0.702,25.8,1,4.36,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1836,2003505,18:36:00,18:45:00,2.53,0.0096,0.768,16.87,0.62,25.8,1,5.07,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1837,2003505,18:37:00,18:46:00,2.53,0.0252,0.523,16.87,0.955,25.8,1,5.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1839,2003505,18:39:00,18:48:00,2.53,0.0564,0.675,16.87,0.914,25.8,1,7.63,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1840,2003505,18:40:00,18:49:00,2.53,0.0427,0.675,16.87,0.704,25.8,1,6.77,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1842,2003505,18:42:00,18:51:00,2.53,0.0505,0.652,16.87,0.911,25.8,1,8.47,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1843,2003505,18:43:00,18:52:00,2.53,0.0093,0.544,16.87,0.612,25.8,1,4.6,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1845,2003505,18:45:00,18:54:00,2.53,0.0178,0.747,16.87,0.827,25.8,1,4.81,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1846,2003505,18:46:00,18:55:00,2.53,0.0007,0.542,16.87,0.815,25.8,1,4.1,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1848,2003505,18:48:00,18:57:00,2.53,0.051,0.602,16.87,0.667,25.8,1,7.55,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1849,2003505,18:49:00,18:58:00,2.53,0.0206,0.521,16.87,0.939,25.8,1,5.64,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1851,2003505,18:51:00,19:00:00,2.53,0.0109,0.709,16.87,0.897,25.8,1,3.7,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1852,2003505,18:52:00,19:01:00,2.53,0.0241,0.666,16.87,0.92,25.8,1,5.63,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1854,2003505,18:54:00,19:03:00,2.53,0.0323,0.614,16.87,0.889,25.8,1,6.31,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1855,2003505,18:55:00,19:04:00,2.53,0.0379,0.521,16.87,0.952,25.8,1,7.1,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1857,2003505,18:57:00,19:06:00,2.53,-0.0154,0.794,16.87,0.91,25.8,1,4.66,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1858,2003505,18:58:00,19:07:00,2.53,0.0129,0.665,16.87,0.858,25.8,1,4.75,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1900,2003505,19:00:00,19:09:00,2.53,0.0007,0.704,16.87,0.627,25.1,1,3.51,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1901,2003505,19:01:00,19:10:00,2.53,-0.008,0.622,16.87,0.72,25.1,1,3.75,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1903,2003505,19:03:00,19:12:00,2.53,0.0511,0.623,16.87,0.939,25.1,1,7.66,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1904,2003505,19:04:00,19:13:00,2.53,-0.0008,0.684,16.87,0.716,25.1,1,3.48,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1906,2003505,19:06:00,19:15:00,2.53,0.0214,0.602,16.87,0.623,25.1,1,5.14,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1907,2003505,19:07:00,19:16:00,2.53,-0.0171,0.718,16.87,0.698,25.1,1,3.29,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1909,2003505,19:09:00,19:18:00,2.53,0.0585,0.716,16.87,0.877,25.1,1,8.24,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1910,2003505,19:10:00,19:19:00,2.53,0.0286,0.669,16.87,0.845,25.1,1,5.76,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1912,2003505,19:12:00,19:21:00,2.53,0.02,0.657,16.87,0.671,25.1,1,6.04,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1913,2003505,19:13:00,19:22:00,2.53,-0.0103,0.677,16.87,0.77,25.1,1,4.21,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1915,2003505,19:15:00,19:24:00,2.53,0.0486,0.589,16.87,0.765,25.1,1,7.33,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1916,2003505,19:16:00,19:25:00,2.53,0.0559,0.625,16.87,0.907,25.1,1,6.65,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1918,2003505,19:18:00,19:27:00,2.53,-0.0003,0.647,16.87,0.896,25.1,1,4.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1919,2003505,19:19:00,19:28:00,2.53,0.0422,0.733,16.87,0.832,25.1,1,7.22,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1921,2003505,19:21:00,19:30:00,2.53,0.0553,0.59,16.87,0.925,25.1,1,6.59,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1922,2003505,19:22:00,19:31:00,2.53,0.0248,0.755,16.87,0.728,25.1,1,5.31,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1924,2003505,19:24:00,19:33:00,2.53,0.0261,0.742,16.87,0.724,25.1,1,5.66,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1925,2003505,19:25:00,19:34:00,2.53,0.0558,0.638,16.87,0.821,25.1,1,7.67,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1927,2003505,19:27:00,19:36:00,2.53,0.0592,0.657,16.87,0.745,25.1,1,7.28,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1928,2003505,19:28:00,19:37:00,2.53,0.0171,0.74,16.87,0.656,25.1,1,4.5,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1930,2003505,19:30:00,19:39:00,2.53,0.0327,0.738,16.87,0.941,25.1,1,6.06,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1931,2003505,19:31:00,19:40:00,2.53,0.0004,0.625,16.87,0.669,25.1,1,3.68,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1933,2003505,19:33:00,19:42:00,2.53,-0.0204,0.748,16.87,0.683,25.1,1,3.61,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1934,2003505,19:34:00,19:43:00,2.53,0.048,0.777,16.87,0.854,25.1,1,7.06,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1936,2003505,19:36:00,19:45:00,2.53,0.037,0.611,16.87,0.65,25.1,1,5.78,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1937,2003505,19:37:00,19:46:00,2.53,0.0102,0.58,16.87,0.734,25.1,1,4.77,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1939,2003505,19:39:00,19:48:00,2.53,0.0163,0.69,16.87,0.698,25.1,1,4.75,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1940,2003505,19:40:00,19:49:00,2.53,0.0303,0.502,16.87,0.631,25.1,1,5.15,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1942,2003505,19:42:00,19:51:00,2.53,0.0599,0.556,16.87,0.78,25.1,1,7.29,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1943,2003505,19:43:00,19:52:00,2.53,0.0003,0.681,16.87,0.921,25.1,1,3.72,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1945,2003505,19:45:00,19:54:00,2.53,0.0463,0.742,16.87,0.705,25.1,1,6.44,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1946,2003505,19:46:00,19:55:00,2.53,-0.0231,0.786,16.87,0.616,25.1,1,4.18,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1948,2003505,19:48:00,19:57:00,2.53,-0.0247,0.502,16.87,0.863,25.1,1,3.15,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1949,2003505,19:49:00,19:58:00,2.53,0.0227,0.503,16.87,0.65,25.1,1,5.19,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1951,2003505,19:51:00,20:00:00,2.53,0.0582,0.63,16.87,0.855,25.1,1,7.67,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1952,2003505,19:52:00,20:01:00,2.53,0.0191,0.592,16.87,0.669,25.1,1,5.45,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1954,2003505,19:54:00,20:03:00,2.53,-0.0199,0.709,16.87,0.866,25.1,1,5.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1955,2003505,19:55:00,20:04:00,2.53,0.0006,0.578,16.87,0.675,25.1,1,4.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1957,2003505,19:57:00,20:06:00,2.53,-0.0205,0.625,16.87,0.609,25.1,1,3.38,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-1958,2003505,19:58:00,20:07:00,2.53,0.013,0.791,16.87,0.716,25.1,1,4.39,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2000,2003505,20:00:00,20:09:00,2.53,-0.0132,0.302,16.87,0.309,24.3,0,3.08,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2001,2003505,20:01:00,20:10:00,2.53,0.0461,0.2,16.87,0.549,24.3,0,6.21,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2003,2003505,20:03:00,20:12:00,2.53,0.0178,0.374,16.87,0.58,24.3,0,4.25,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2004,2003505,20:04:00,20:13:00,2.53,0.025,0.212,16.87,0.564,24.3,0,5.26,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2006,2003505,20:06:00,20:15:00,2.53,0.0445,0.284,16.87,0.246,24.3,0,5.91,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2007,2003505,20:07:00,20:16:00,2.53,0.0517,0.318,16.87,0.493,24.3,0,6.8,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2009,2003505,20:09:00,20:18:00,2.53,0.0107,0.35,16.87,0.5,24.3,0,3.67,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2010,2003505,20:10:00,20:19:00,2.53,0.0391,0.291,16.87,0.282,24.3,0,5.97,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2012,2003505,20:12:00,20:21:00,2.53,0.0306,0.232,16.87,0.296,24.3,0,5.96,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2013,2003505,20:13:00,20:22:00,2.53,-0.0138,0.439,16.87,0.514,24.3,0,3.88,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2015,2003505,20:15:00,20:24:00,2.53,-0.0137,0.246,16.87,0.588,24.3,0,4.1,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2016,2003505,20:16:00,20:25:00,2.53,0.0295,0.198,16.87,0.345,24.3,0,5.0,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2018,2003505,20:18:00,20:27:00,2.53,0.0322,0.298,16.87,0.356,24.3,0,4.86,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2019,2003505,20:19:00,20:28:00,2.53,-0.0199,0.189,16.87,0.585,24.3,0,2.96,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2021,2003505,20:21:00,20:30:00,2.53,-0.0073,0.376,16.87,0.296,24.3,0,3.46,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2022,2003505,20:22:00,20:31:00,2.53,0.0459,0.249,16.87,0.488,24.3,0,5.99,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2024,2003505,20:24:00,20:33:00,2.53,0.052,0.453,16.87,0.382,24.3,0,7.34,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2025,2003505,20:25:00,20:34:00,2.53,0.0563,0.452,16.87,0.44,24.3,0,6.89,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2027,2003505,20:27:00,20:36:00,2.53,0.0405,0.259,16.87,0.389,24.3,0,5.87,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2028,2003505,20:28:00,20:37:00,2.53,0.0505,0.308,16.87,0.288,24.3,0,6.22,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
2003505-1-319-2030,2003505,20:30:00,20:39:00,2.53,0.0092,0.227,16.87,0.44,24.3,0,3.71,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
